Date,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
2017-05-29,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-30,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-05-31,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.91,78.51
2017-06-01,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-02,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-03,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-04,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-05,2.60,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-06,2.55,3,0,1683070,14371300,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-07,2.55,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-08,2.55,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-09,2.65,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-10,2.65,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-11,2.65,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-12,2.65,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-13,2.85,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,1.00,0.77,78.50
2017-06-14,2.90,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-15,2.90,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-16,2.90,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-17,2.90,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-18,2.90,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-19,2.90,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,1.00,0.77,78.50
2017-06-20,2.95,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-21,3.13,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-22,3.18,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-23,3.18,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-24,3.18,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,1.00,0.77,78.50
2017-06-25,3.18,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-26,3.18,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-27,3.18,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-28,3.30,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-29,3.50,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,0.00,0.77,78.50
2017-06-30,3.50,3,0,1683070,14597470,4,31000000,84344203,2162672,0.5009200031,72728,1,1.00,0.77,78.50
