Date,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14
2017-06-16,18.56,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-17,18.56,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-18,18.56,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-19,18.56,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-20,18.56,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-21,18.56,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-22,18.56,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-23,17.85,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-24,17.85,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-25,17.85,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-26,18.56,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-27,18.56,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-28,18.56,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-29,19.00,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-06-30,19.00,1,0,580655400,4535600,3.5,12927000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.77,78.50
2017-07-01,19.00,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-02,19.00,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-03,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-04,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-05,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-06,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-07,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-08,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-09,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-10,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-11,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-12,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-13,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-14,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-15,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-16,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-17,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-18,17.91,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-19,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-20,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-21,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-22,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-23,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
2017-07-24,17.96,1,0,580655400,4535600,3.5,1792000,585700000,-25000000,0.75,31601,11476,"2,517.00",0.86,78.49
